lat,lon
14.7090811,121.0739047
14.7756841,121.0229671
14.4753817,121.0596969
14.6177409,120.9604648
14.6024017,120.9859668
14.6478531,120.9505886
14.5896383,121.0977099
14.5518056,121.0055380
14.6520465,121.0387207
14.4062399,121.0494119
14.6120940,120.9627761
14.5680305,121.0661692
14.6444763,120.9864789
14.5024106,121.0188257
14.5309408,121.0694012
14.7236051,120.9785539
14.5215971,121.0132904
14.5667621,121.0236215
14.5650842,121.0120794
14.4990842,121.0215831
14.5035437,121.0598021
14.6373789,120.9729521
14.5933504,120.9609209
14.6655070,121.0324489
14.6900082,120.9867353
14.4176030,120.9963297
14.6792954,121.0984057
14.6028213,120.9527456
14.6834029,120.9344324
14.6046548,121.0290132
14.7153735,121.0416703
14.6123874,121.0317963
14.5547699,121.0440817
14.5844608,121.0598096
14.5168066,121.0456274
14.7083643,121.0626772
14.5559584,121.0511151
14.5432285,121.0653601
14.6738746,120.9819382
14.6000635,121.0045606
14.5990265,121.0199834
14.5536230,121.0435155
14.7048026,121.0081453
14.5640841,121.0464380
14.6748322,121.0548255
14.4176752,120.9913164
14.5952842,121.0329203
14.6275420,121.0298766
14.6455711,121.0094667
14.7771352,121.0396811
14.4368536,120.9940154
14.7082111,120.9570481
14.6719935,121.0284557
14.3710040,121.0230991
14.5548013,121.0506862
14.4761003,121.0443159
14.5638842,121.0654057
14.6012391,120.9614497
14.6953610,121.0115343
14.6874877,121.0433449
14.7283758,121.0678748
14.5573160,121.0230451
14.5402931,121.0756043
14.5471203,121.0237392
14.6731750,121.0450431
14.6327462,121.1087993
14.7190938,120.9813354
14.6654970,121.1077978
14.6579433,121.0199063
14.6230788,121.0278147
14.5904576,121.0635653
14.7397822,121.0457247
14.4714703,121.0074042
14.6014405,121.0482729
14.6372006,121.0999798
14.7800532,121.0517782
14.5243146,121.0862424
14.7482378,121.0782704
14.6383972,121.0507911
14.6410247,121.0413730
14.5778707,121.0237578
14.7888663,121.0400556
14.6122916,120.9777000
14.6360073,121.0648156
14.6640282,121.0425495
14.6562973,121.0296314
14.6632313,121.0478005
14.6849322,121.0876192
14.4555178,120.9995175
14.5325625,121.0920677
14.6397882,120.9726162
14.5134902,121.0603014
14.6849945,120.9703168
14.5706416,121.0052615
14.6995316,121.0478743
14.6655528,121.0771679
14.7128443,121.0157139
14.5324524,121.0230175
14.6817484,120.9851572
14.4687644,121.0443095
14.4972421,120.9925354
14.5146754,121.0441718
14.6629564,120.9587159
14.7486340,121.0156832
14.6352503,120.9644446
14.4669309,121.0420094
14.4647875,121.0331626
14.6916409,120.9943581
14.4226761,121.0500271
14.5870153,121.0632280
14.5701242,121.0071636
14.6906519,121.0982528
14.6207059,121.0907458
14.4227555,121.0315475
14.4488830,121.0269997
14.5665968,121.0632082
14.7811588,121.0256760
14.7016062,121.0625955
14.5497585,121.0601149
14.6721137,121.0301107
14.6103988,120.9933938
14.4214037,121.0054644
14.6928925,121.0676151
14.5897033,121.0793369
14.5451487,121.0640829
14.7451775,120.9991479
14.4306579,121.0118964
14.5882768,120.9733425
14.5009769,120.9915289
14.6087772,121.0266691
14.4644231,120.9860369
14.6319258,121.0178149
14.5631936,121.0540903
14.5413619,121.0596483
14.4124754,121.0498803
14.6948571,121.1076461
14.4764999,121.0450018
14.5370276,121.0635471
14.5928549,120.9780594
14.4600792,121.0012178
14.5424081,121.1000125
14.6237914,120.9632643
14.5382537,121.0076750
14.6176305,121.0151252
14.5802517,121.0526238
14.6681744,120.9798551
14.6337097,121.0228809
14.6207836,121.1017701
14.6193270,120.9843025
14.5518573,121.0437812
14.5844399,121.0623513
14.5008510,120.9955730
14.6360189,121.1027676
14.6170265,121.0402246
14.7045582,120.9987187
14.5456048,121.1054480
14.7276805,120.9380700
14.6131426,120.9637506
14.5038056,121.0201992
14.7128387,121.0471488
14.6512795,121.1144679
14.6542039,120.9985576
14.6288253,120.9747334
14.5905088,121.0016885
14.5402919,121.0551242
14.4225914,121.0392543
14.5114340,121.0615564
14.7197778,121.0152285
14.7098545,121.0387266
14.5491624,121.0283778
14.7597235,121.0807613
14.5249213,121.0823218
14.5469588,121.0472068
14.6001807,121.0502363
14.7117656,121.0128424
14.6561311,121.0656242
14.5783321,121.0782516
14.6516552,121.1142605
14.5840844,121.0211286
14.5833980,121.0760627
14.7132813,121.1140600
14.6844667,121.0069716
14.5006690,120.9891673
14.6404739,121.0665294
14.7659994,121.0284464
14.5564443,121.0533404
14.5308320,121.0527639
14.5248567,121.0262029
14.6472591,120.9565605
14.4432934,120.9835416
14.7171561,120.9517772
14.5649222,121.0543658
14.5579299,121.0989729
14.7725963,121.0588205
14.7765025,121.0750385
14.6132098,121.0033201
14.6795257,121.0512532
14.5403848,120.9970351
14.5515518,121.0498245
14.6569101,121.0111266
14.6878575,121.0434637
14.5589285,121.0803840
14.6093299,121.0776216
14.6382279,121.0548323
14.6379177,120.9932623
14.6140986,121.0912403
14.5982946,121.0248160
14.6666828,121.0392573
14.4181436,121.0040505
14.6535903,121.0742817
14.4869450,120.9947956
14.4286139,120.9966661
14.5603257,120.9902865
14.5602459,121.0108917
14.6597704,121.0087894
14.7469288,121.0362001
14.5895291,121.0393039
